Opportunity Name,Revenue Type,DT Order ID,Amount After Discount,Renewal Amount this Year,Total Invoice Amount,Close Date,Opportunity Owner,License Ordered
W510330 REN 3/11/2021 Eko sklad - Retail,CRR Retail Renewal,W510330,445,445,445,2/18/2021,Tara Ubbens,Retail - Other
W510732 REN 2/20/2021 Ramsey Solutions - Retail,CRR Retail Renewal,W510732,890,890,890,2/22/2021,Tara Ubbens,Retail - Other
"REN 3/26/2021 Design Center, Inc - Retail",CRR Retail Renewal,S511059,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
REN 3/15/2021 D3 Intelligence LLC - Retail,CRR Retail Renewal,S510871,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
W510915 REN 3/24/2021 pro aurum GmbH - Retail,CRR Retail Renewal,W510915,445,445,445,2/24/2021,Tara Ubbens,Retail - Other
REN 3/4/2021 Agidens International Nv - Retail,CRR Retail Renewal,S511198,445,445,445,2/25/2021,Tara Ubbens,Retail - Other
REN 3/29/2021 State of Louisiana - Retail,CRR Retail Renewal,S511177,890,890,890,2/25/2021,Tara Ubbens,Retail - Other
REN 3/27/2021 Vital Soft - Retail,CRR Retail Renewal,S511190,445,445,445,2/25/2021,Tara Ubbens,Retail - Other
REN 3/11/2021 BTC Solutions Limited - Retail,CRR Retail Renewal,S511182,445,445,445,2/25/2021,Tara Ubbens,Retail - Other
REN 3/20/2021 Bit Informatica Srl - Retail,CRR Retail Renewal,S511241,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
REN 3/1/2021 IPG Photonics - Retail,CRR Retail Renewal,S511247,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
W507192 RENAPI - 12/28/2020 - FieldMetrix,CRR Retail Renewal,W507192,445,445,445,1/9/2021,Tara Ubbens,Retail - Other
REN 3/13/2021 DL Software - Retail,CRR Retail Renewal,S510339,445,445,445,2/17/2021,Tara Ubbens,Retail - Other
W510911 REN 3/3/2021 pro aurum GmbH - Retail,CRR Retail Renewal,W510911,445,445,445,2/24/2021,Tara Ubbens,Retail - Other
W511401 REN 3/16/2021 Synchro Marketing Australia Pty Limited  - Retail,CRR Retail Renewal,W511401,445,445,445,2/28/2021,Tara Ubbens,Retail - Other
RENAPI - 2/25/2021 - ITL Webbureau A/S,CRR Retail Renewal,S511564,445,445,445,3/2/2021,Tara Ubbens,Retail - Other
W511544 REN 3/10/2021 DNV GL - Retail,CRR Retail Renewal,W511544,445,445,445,3/2/2021,Tara Ubbens,Retail - Other
RENAPI - 2/9/2021 - Adventist Health System,CRR Retail Renewal,S511663,445,445,445,3/3/2021,Tara Ubbens,Retail - Other
REN 2/5/2021 Matt Cuda Nature Photography - Retail,CRR Retail Renewal,S511681,445,445,476.15,3/3/2021,Tara Ubbens,Retail - Other
REN 2/21/2021 Toronto District School Board - Retail,CRR Retail Renewal,S511679,356,356,356,3/3/2021,Tara Ubbens,Retail - Other
REN 2/5/2021 BTG - Brighton Technologies Group - Retail,CRR Retail Renewal,S511752,445,445,445,3/4/2021,Tara Ubbens,Retail - Other
W511756 REN 2/7/2021 Prista Tech Private Limited - Retail,CRR Retail Renewal,W511756,445,445,445,3/4/2021,Tara Ubbens,Retail - Other
W511804 REN 3/13/2021 Actia Italia Srl - Retail,CRR Retail Renewal,W511804,295,295,295,3/5/2021,Tara Ubbens,Retail - Other
"W511998 REN 3/1/2021 Microjovem Informática, Lda - Retail",CRR Retail Renewal,W511998,445,445,445,3/8/2021,Tara Ubbens,Retail - Other
REN 4/24/2021 Computer Service Centre Ltd. - Retail,CRR Retail Renewal,S512126,445,445,445,3/9/2021,Tara Ubbens,Retail - Other
REN 2/11/2021 Kalpa srl - Retail,CRR Retail Renewal,S512131,445,445,445,3/9/2021,Tara Ubbens,Retail - Other
REN 4/23/2021 Robert Bosch Kft. - Retail,CRR Retail Renewal,S513028,445,2435,2435,3/10/2021,Tara Ubbens,Retail - Other
RENAPI - 3/22/2021 - DMCard,CRR Retail Renewal,S512352,445,445,445,3/11/2021,Tara Ubbens,Retail - Other
REN 4/23/2021 Threshold.world - Retail,CRR Retail Renewal,S512696,1335,1335,1335,3/13/2021,Tara Ubbens,Retail - Other
"REN 3/30/2021 Wakenbtech Co, Ltd. - Retail",CRR Retail Renewal,S512688,445,445,445,3/13/2021,Tara Ubbens,Retail - Other
REN 2/19/2021 Red Oak Technologies - Retail,CRR Retail Renewal,S512637,445,445,445,3/13/2021,Tara Ubbens,Retail - Other
RENAPI - 2/21/2021 - CGSI - iXBAT ERP for construction,CRR Retail Renewal,S512634,890,890,890,3/15/2021,Tara Ubbens,Retail - Other
REN 3/1/2021 Hydro-Gear - Retail,CRR Retail Renewal,S512639,445,445,445,3/15/2021,Tara Ubbens,Retail - Other
W512632 REN 2/19/2021 Durante S.P.A. - Retail,CRR Retail Renewal,W512632,445,445,445,3/16/2021,Tara Ubbens,Retail - Other
REN 3/22/2021 Autag Pty Ltd - Retail,CRR Retail Renewal,S512911,445,445,445,3/17/2021,Tara Ubbens,Retail - Other
REN 3/18/2021 AtwoM - Retail,CRR Retail Renewal,S512908,890,890,890,3/17/2021,Tara Ubbens,Retail - Other
REN 4/6/2021 MFA Informatik AG - Retail via ComponentSource,CRR Retail Renewal,C489388,222.5,222.5,222.5,3/19/2021,Tara Ubbens,Retail - Other
W513063 REN 3/28/2021 Boral  - Retail,CRR Retail Renewal,W513063,445,445,445,3/20/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 Autoliv - Retail,CRR Retail Renewal,S513362,890,890,890,3/21/2021,Tara Ubbens,Retail - Other
REN 4-16-21 Civica Pty Ltd. Xamarin x2,CRR Retail Renewal,S513335,890,890,890,3/22/2021,Tara Ubbens,Retail - Other
REN 3/5/2021 Clientele - Retail,CRR Retail Renewal,S513311,1780,1780,1780,3/22/2021,Tara Ubbens,Retail - Other
REN 3/28/2021 Kennards Hire - Retail,CRR Retail Renewal,S513331,588,588,588,3/22/2021,Tara Ubbens,Retail - Other
REN 3/13/2021 zetes - Retail,CRR Retail Renewal,S513305,445,445,445,3/22/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 31st Union - Retail,CRR Retail Renewal,S513381,445,445,445,3/22/2021,Tara Ubbens,Retail - Other
REN 4/22/2021 NDS (Net Display Systems) - Retail,CRR Retail Renewal,S513491,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
REN 2/21/2021 College of American Pathologists - Retail,CRR Retail Renewal,S513371,1335,1335,1335,3/23/2021,Tara Ubbens,Retail - Other
REN 4/4/2021 Dynaway A/S - Retail,CRR Retail Renewal,S513552,445,445,445,3/24/2021,Tara Ubbens,Retail - Other
REN 4/24/2021 GXM Consulting - Retail,CRR Retail Renewal,S513592,1335,1335,1335,3/24/2021,Tara Ubbens,Retail - Other
REN 3/7/2021 Novarum? DX Ltd - Retail,CRR Retail Renewal,S513474,2670,2670,2670,3/24/2021,Tara Ubbens,Retail - Other
REN 2/28/2021 Eudonet UK - Retail,CRR Retail Renewal,S513470,445,445,445,3/24/2021,Tara Ubbens,Retail - Other
W513498 REN 7/17/2021 Celeris Systems Inc - Retail,CRR Retail Renewal,W513498,445,445,445,3/25/2021,Tara Ubbens,Retail - Other
REN 3/12/2021 EDIfacilities SARL - Retail,CRR Retail Renewal,S513588,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
REN 3/6/2021 CMP Scientific - Retail,CRR Retail Renewal,S513765,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
"W513600 RENAPI - 4/21/2021 - UxC, LLC.",CRR Retail Renewal,W513600,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
REN 2/26/2021 SyTech Solutions - Retail,CRR Retail Renewal,S513585,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
REN 3/7/2021 Deltek - Retail,CRR Retail Renewal,S513803,890,890,890,3/29/2021,Tara Ubbens,Retail - Other
REN 2/27/2021 IDSS Information Delivery Systems Sweden AB - Retail,CRR Retail Renewal,S513833,445,445,445,3/29/2021,Tara Ubbens,Retail - Other
W513814 REN 3/27/2021 MSI-ACI Europe BV - Retail,CRR Retail Renewal,W513814,445,445,445,3/29/2021,Tara Ubbens,Retail - Other
"REN 4/28/2021 Skols, Inc - Retail",CRR Retail Renewal,S513966,295,295,295,3/30/2021,Tara Ubbens,Retail - Other
RENAPI - 2/27/2021 - Versa Tecnologia,CRR Retail Renewal,S513888,445,445,445,3/30/2021,Tara Ubbens,Retail - Other
REN 4/14/2021 Nybble Technologies (Pty) Ltd - Retail,CRR Retail Renewal,S514086,295,295,295,3/31/2021,Tara Ubbens,Retail - Other
RENAPI - 3/1/2021 - RAM - Reliant Account Management- Renewal Split,CRR Retail Renewal,S514100,445,1440,1440,3/31/2021,Tara Ubbens,Retail - Other
RENAPI - 3/6/2021 - Atlas Copco,CRR Retail Renewal,S514031,445,445,445,3/31/2021,Tara Ubbens,Retail - Other
REN 4/23/2021 Creative Intelligence - Retail,CRR Retail Renewal,S514121,890,890,890,3/31/2021,Tara Ubbens,Retail - Other
"RENAPI - 3/31/2021 - CyberTech Systems and Software, Inc",CRR Retail Renewal,S514054,1335,1335,1335,3/31/2021,Tara Ubbens,Retail - Other
REN 3/6/2021 Vonovia SE  - Retail,CRR Retail Renewal,S514027,890,890,890,3/31/2021,Tara Ubbens,Retail - Other
REN 3/18/2021 Glarner Kantonalbank - Retail,CRR Retail Renewal,S514088,445,445,445,3/31/2021,Tara Ubbens,Retail - Other
W514157 REN 4/4/2021 McKenna Consultants - Retail,CRR Retail Renewal,W514157,445,445,445,4/1/2021,Tara Ubbens,Retail - Other
W514128 REN 4/2/2021 Reality Premedia Services Pvt. Ltd. - Retail,CRR Retail Renewal,W514128,445,445,445,4/1/2021,Tara Ubbens,Retail - Other
W514285 REN 8/18/2021 31st Union - Retail,CRR Retail Renewal,W514285,445,445,445,4/2/2021,Tara Ubbens,Retail - Other
W514242 REN 4/28/2021 Biptronics - Retail,CRR Retail Renewal,W514242,445,445,445,4/2/2021,Tara Ubbens,Retail - Other
REN 4/23/2021 Stoic Studio - Retail,CRR Retail Renewal,S514430,445,445,445,4/5/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 Clear Measure( Showorks Cloud) - Retail,CRR Retail Renewal,S514465,445,445,445,4/5/2021,Tara Ubbens,Retail - Other
REN 4/5/2021 Bisnode - Retail,CRR Retail Renewal,S514536,445,445,445,4/7/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 Circuitects Electronic Solutions Pvt Ltd - Retail,CRR Retail Renewal,S514542,295,295,295,4/7/2021,Tara Ubbens,Retail - Other
REN 5/1/2021 Integer Solutions GmbH - Retail,CRR Retail Renewal,S514622,445,445,445,4/8/2021,Tara Ubbens,Retail - Other
REN 4/29/2021 Global Atlantic Financial Group - Retail,CRR Retail Renewal,S514627,445,445,445,4/8/2021,Tara Ubbens,Retail - Other
REN 4/7/2021 Commerce Promote - Retail,CRR Retail Renewal,S514619,445,445,445,4/8/2021,Tara Ubbens,Retail - Other
REN 4/22/2021 Maersk Training - Retail,CRR Retail Renewal,S514855,445,445,445,4/9/2021,Tara Ubbens,Retail - Other
RENAPI - 5/10/2021 - Omnisis Ltd.,CRR Retail Renewal,S514869,1335,1335,1335,4/9/2021,Tara Ubbens,Retail - Other
REN 4/1/2021 YuTian Medical Investment Management Co. Ltd - Retail,CRR Retail Renewal,S514860,585,585,585,4/9/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 Enapps Ltd - Retail,CRR Retail Renewal,S514705,445,445,445,4/9/2021,Tara Ubbens,Retail - Other
W514827 REN 5/6/2021 Crossvault GMBH - Retail,CRR Retail Renewal,W514827,445,445,445,4/12/2021,Tara Ubbens,Retail - Other
W514945 REN 3/22/2021 NGC Software - Retail,CRR Retail Renewal,W514945,445,445,445,4/13/2021,Tara Ubbens,Retail - Other
RENAPI - 4/30/2021 - GMS Development GmbH,CRR Retail Renewal,S515051,2925,2925,2925,4/13/2021,Tara Ubbens,Retail - Other
W514931 REN 4/14/2021 GARPA  - Retail,CRR Retail Renewal,W514931,445,445,445,4/13/2021,Tara Ubbens,Retail - Other
REN 5/15/2021 Lawpro - Retail,CRR Retail Renewal,S515057,445,445,445,4/13/2021,Tara Ubbens,Retail - Other
REN 5/16/2021 Interserve - Retail,CRR Retail Renewal,S515058,445,445,445,4/13/2021,Tara Ubbens,Retail - Other
REN 4/29/2021 All Money Matters Limited - Retail,CRR Retail Renewal,S515033,445,445,445,4/13/2021,Tara Ubbens,Retail - Other
RENAPI - 3/31/2021 - Univé,CRR Retail Renewal,S515126,445,445,445,4/14/2021,Tara Ubbens,Retail - Other
REN 4/10/2021 GGSRA - Golden Gate Sports Referee Association - Retail,CRR Retail Renewal,S516556,445,445,445,4/14/2021,Tara Ubbens,Retail - Other
REN 4/22/2021 Tech Lock Inc - Retail,CRR Retail Renewal,S515627,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
REN 4/25/2021 Bass Companies - Retail,CRR Retail Renewal,S515517,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
"REN 4/9/2021 Expandable Software, Inc. - Retail",CRR Retail Renewal,S515611,890,890,890,4/20/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 ANZ - Australia and New Zealand Banking Group Limited - Retail,CRR Retail Renewal,S515563,890,890,890,4/20/2021,Tara Ubbens,Retail - Other
REN 4/28/2021 PNN - Retail,CRR Retail Renewal,S515776,445,445,445,4/21/2021,Tara Ubbens,Retail - Other
REN 4/29/2021 Lockheed Martin Space Systems Company - Retail,CRR Retail Renewal,S515741,1268.25,1268.25,1268.25,4/21/2021,Tara Ubbens,Retail - Other
REN 5/1/2021 Zylpha Ltd - Retail,CRR Retail Renewal,S515883,445,445,445,4/22/2021,Tara Ubbens,Retail - Other
REN 4/23/2021 Freelance - Retail,CRR Contract REN,W515836,445,445,445,4/23/2021,Tara Ubbens,Retail - Other
RENAPI - 4/17/2021 - Golden Helix,CRR Retail Renewal,S516076,445,445,445,4/23/2021,Tara Ubbens,Retail - Other
REN 4/24/2021 Fit Pro Tracker - Retail,CRR Retail Renewal,S516082,445,445,445,4/23/2021,Tara Ubbens,Retail - Other
REN 5/2/2021 Execview Limited - Retail,CRR Retail Renewal,S516139,445,445,445,4/23/2021,Tara Ubbens,Retail - Other
"REN 5/20/2021 Philomell Software, Inc. - Retail",CRR Retail Renewal,S516094,590,590,590,4/23/2021,Tara Ubbens,Retail - Other
W506854 REN 3/13/2021 BQE Software solutions - Retail,CRR Retail Renewal,W506854,445,445,445,1/4/2021,Tara Ubbens,Retail - Other
W510312 REN 2/17/2021 Bill-X GmbH - Retail,CRR Retail Renewal,W510312,445,445,445,2/18/2021,Tara Ubbens,Retail - Other
REN 3/31/2021 Odyssey DCS - Retail,CRR Retail Renewal,S511232,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
REN 3/2/2021 Omnext BV - Retail,CRR Retail Renewal,S511243,1335,1335,1335,2/26/2021,Tara Ubbens,Retail - Other
REN 3/13/2021 Don't Panic Labs - Retail,CRR Retail Renewal,S511248,890,890,890,2/26/2021,Tara Ubbens,Retail - Other
REN 3/31/2021 Wavetronix Llc - Retail,CRR Retail Renewal,S511245,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
W511528 REN 3/19/2021 SII Technologies - Retail,CRR Retail Renewal,W511528,445,445,445,3/2/2021,Tara Ubbens,Retail - Other
W511533 REN 5/18/2021 optengo - Retail,CRR Retail Renewal,W511533,445,445,445,3/2/2021,Tara Ubbens,Retail - Other
REN 2/12/2021 Formpipe Software A/S - Retail,CRR Retail Renewal,S511651,445,445,445,3/3/2021,Tara Ubbens,Retail - Other
REN 3/12/2021 Hyperio Software LTD - Retail,CRR Retail Renewal,S511666,445,445,445,3/3/2021,Tara Ubbens,Retail - Other
W512331 REN 3/12/2021 Cogelis - Retail,CRR Retail Renewal,W512331,445,445,445,3/10/2021,Tara Ubbens,Retail - Other
REN 3/5/2021 CACI International Inc - Retail,CRR Retail Renewal,S511675,890,890,890,3/3/2021,Tara Ubbens,Retail - Other
REN 3/24/2021 AccuReward Pty (Ltd) - Retail,CRR Retail Renewal,S511683,890,890,890,3/3/2021,Tara Ubbens,Retail - Other
REN 2/17/2021 NETZSCH-Group - Retail,CRR Retail Renewal,S512011,890,890,890,3/8/2021,Tara Ubbens,Retail - Other
REN 3/3/2021 Monterey Financial Services Inc - Retail,CRR Retail Renewal,S512014,445,445,445,3/8/2021,Tara Ubbens,Retail - Other
REN 3/24/2021 LivePerson - Retail,CRR Retail Renewal,S512019,445,445,445,3/8/2021,Tara Ubbens,Retail - Other
REN 3/27/2021 Lector - Retail,CRR Retail Renewal,S512128,445,445,445,3/9/2021,Tara Ubbens,Retail - Other
REN 3/19/2021 Bourgault Industries Ltd - Saskatoon Office - Retail,CRR Retail Renewal,S512127,445,445,445,3/9/2021,Tara Ubbens,Retail - Other
REN 3/30/2021 Advance Change Ltd - Retail,CRR Retail Renewal,S512221,890,890,890,3/10/2021,Tara Ubbens,Retail - Other
"REN 3/30/2021 Moviynt, Inc - Retail",CRR Retail Renewal,S512217,445,445,445,3/10/2021,Tara Ubbens,Retail - Other
REN 2/28/2021 Ageas via Stim Plus - Retail,CRR Retail Renewal,S513235,890,890,890,3/10/2021,Tara Ubbens,Retail - Other
REN 3/26/2021 Legalcube UG - Retail,CRR Retail Renewal,S512218,445,445,445,3/10/2021,Tara Ubbens,Retail - Other
REN 5/13/2021 Carl Zeiss - Retail - POSSIBLE GLOBAL COVERAGE via ComponentSource,CRR Retail Renewal,C488528,222.5,222.5,222.5,3/10/2021,Tara Ubbens,Retail - Other
REN 3/28/2021 St. Gallisch-Appenzellische Kraftwerke AG - Retail,CRR Retail Renewal,S512219,445,445,445,3/10/2021,Tara Ubbens,Retail - Other
W512346 REN 4/18/2021 Endow Us - Retail,CRR Retail Renewal,W512346,295,295,295,3/12/2021,Tara Ubbens,Retail - Other
REN 3/27/2021 L2 Partners LLC - Retail,CRR Retail Renewal,S512673,445,445,445,3/12/2021,Tara Ubbens,Retail - Other
W512593 REN 4/18/2021 NLA Solutions AS - Retail - Renewal Split,CRR Retail Renewal,W512593,445,445,1127.57,3/13/2021,Tara Ubbens,Retail - Other
W512436 REN 3/14/2021 Megtree LLC - Retail,CRR Retail Renewal,W512436,445,445,445,3/13/2021,Tara Ubbens,Retail - Other
W512466 REN 3/11/2021 Blueye Robotics - Retail,CRR Retail Renewal,W512466,445,445,445,3/14/2021,Tara Ubbens,Retail - Other
REN 3/19/2021 InfoVista - Retail,CRR Retail Renewal,S512866,445,445,445,3/15/2021,Tara Ubbens,Retail - Other
W512619 REN 3/19/2021 Ivo - Retail,CRR Retail Renewal,W512619,445,445,445,3/15/2021,Tara Ubbens,Retail - Other
W512516 REN 3/5/2021 Coor GmbH - Retail,CRR Retail Renewal,W512516,445,445,445,3/15/2021,Tara Ubbens,Retail - Other
W512530 REN 3/27/2021 ProkHard Sp zoo - Retail,CRR Retail Renewal,W512530,295,295,295,3/15/2021,Tara Ubbens,Retail - Other
REN 3/21/2021 Rutamsoft - Retail,CRR Retail Renewal,S512822,445,445,445,3/15/2021,Tara Ubbens,Retail - Other
REN 4/8/2021 Sovdwaer - Retail,CRR Retail Renewal,S512707,445,445,445,3/16/2021,Tara Ubbens,Retail - Other
W512667 REN 2/17/2021 The Farmington Company - Retail,CRR Retail Renewal,W512667,1335,1335,1335,3/16/2021,Tara Ubbens,Retail - Other
REN 3/21/2021 Humbee solutions GmbH - Retail,CRR Retail Renewal,S512928,445,445,445,3/17/2021,Tara Ubbens,Retail - Other
W513271 REN 3/4/2021 Acriba Service GmbH - Retail,CRR Retail Renewal,W513271,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
REN 3/24/2021 ino2 - Retail,CRR Retail Renewal,S512917,445,445,445,3/17/2021,Tara Ubbens,Retail - Other
REN 3/14/2021 Molecule Corp - Retail,CRR Retail Renewal,S513024,295,295,295,3/19/2021,Tara Ubbens,Retail - Other
W512921 REN 2/18/2021 Adafy Oy - Retail,CRR Retail Renewal,W512921,445,445,445,3/18/2021,Tara Ubbens,Retail - Other
W513248 REN 3/22/2021 Indata - Retail,CRR Retail Renewal,W513248,445,445,445,3/22/2021,Tara Ubbens,Retail - Other
REN 3/11/2021 TimeSuite Software Corporation - Retail,CRR Retail Renewal,S513297,445,445,445,3/22/2021,Tara Ubbens,Retail - Other
W513228 REN 3/27/2021 Aspire Software - Retail,CRR Retail Renewal,W513228,3560,3560,3560,3/22/2021,Tara Ubbens,Retail - Other
W513261 REN 3/31/2021 Edenred - Retail,CRR Retail Renewal,W513261,445,445,445,3/22/2021,Tara Ubbens,Retail - Other
W513274 REN 4/10/2021 Grupo Sanjose - Retail,CRR Retail Renewal,W513274,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 Centurion Computers - Retail,CRR Retail Renewal,S513332,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
REN 4/1/2021 Ernst & Young LLP - Retail,CRR Retail Renewal,S513789,1268.25,1268.25,1268.25,3/23/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 ALPS Automation SA - Retail,CRR Retail Renewal,S513485,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
REN 3/13/2021 Timmons Group - Retail,CRR Retail Renewal,S513370,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
W513416 REN 4/30/2021 Amtech Solutions - Retail,CRR Retail Renewal,W513416,445,445,445,3/24/2021,Tara Ubbens,Retail - Other
REN 4/19/2021 Gensco Inc. - Retail,CRR Retail Renewal,S513489,445,445,445,3/24/2021,Tara Ubbens,Retail - Other
REN 3/17/2021 CC-Expertise - Retail,CRR Retail Renewal,S513472,445,445,445,3/24/2021,Tara Ubbens,Retail - Other
REN 3/25/2021 Maxiva S.A. - Retail,CRR Retail Renewal,S513546,445,445,445,3/25/2021,Tara Ubbens,Retail - Other
REN 4/17/2021 B4payment GmbH - Retail,CRR Retail Renewal,S513597,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
REN 4/3/2021 Win wam Software - Retail,CRR Retail Renewal,S513772,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
REN 3/12/2021 ABB Turbo Systems AG - Retail,CRR Retail Renewal,S513763,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
REN 3/27/2021 DeSL - Discover e-Solutions Ltd - Retail,CRR Retail Renewal,S513761,445,445,445,3/26/2021,Tara Ubbens,Retail - Other
REN 4/21/2021 Röchling Automotive EN - Retail,CRR Retail Renewal,S513836,445,445,445,3/29/2021,Tara Ubbens,Retail - Other
REN 3/31/2021 Biotronik - Retail,CRR Retail Renewal,S513804,1335,1335,1335,3/29/2021,Tara Ubbens,Retail - Other
REN 3/27/2021 Epsitec SA - Retail,CRR Retail Renewal,S513965,445,445,445,3/30/2021,Tara Ubbens,Retail - Other
W513860 REN 3/17/2021 Plassys Bestek  - Retail,CRR Retail Renewal,W513860,445,445,445,3/30/2021,Tara Ubbens,Retail - Other
REN 3/29/2021 DecisivEdge - Retail,CRR Retail Renewal,S514099,445,445,445,3/31/2021,Tara Ubbens,Retail - Other
"REN 3/2/2021 ATS - American Technical Services, Inc. - Retail",CRR Retail Renewal,S514103,585,585,585,3/31/2021,Tara Ubbens,Retail - Other
REN 4/15/2021 Intermatic Incorporated - Retail,CRR Retail Renewal,S514058,890,890,890,3/31/2021,Tara Ubbens,Retail - Other
"REN 3/28/2021 Brian Miller	 - Retail",CRR Retail Renewal,S514083,445,445,445,3/31/2021,Tara Ubbens,Retail - Other
W514376 REN 4/6/2021 Raon commerce - Retail,CRR Retail Renewal,W514376,445,445,445,4/4/2021,Tara Ubbens,Retail - Other
REN 4/24/2021 Realtrack Systems SL - Retail,CRR Retail Renewal,S514420,445,445,445,4/5/2021,Tara Ubbens,Retail - Other
REN 3/31/2021 Urner Barry - Retail,CRR Retail Renewal,S514403,445,445,445,4/5/2021,Tara Ubbens,Retail - Other
REN 3/18/2021 Nuclear power plant Gösgen-Däniken AG  - Retail,CRR Retail Renewal,S514418,585,585,585,4/5/2021,Tara Ubbens,Retail - Other
W514451 REN 4/15/2021 Aventit AG - Retail,CRR Retail Renewal,W514451,445,445,445,4/6/2021,Tara Ubbens,Retail - Other
REN 3/27/2021 Tax Model B.V. - Retail,CRR Retail Renewal,S514535,445,445,445,4/7/2021,Tara Ubbens,Retail - Other
REN 4/4/2021 ELFO S.r.l. - Retail,CRR Retail Renewal,S514544,445,445,445,4/7/2021,Tara Ubbens,Retail - Other
REN 5/29/2021 ActewAGL - Retail,CRR Retail Renewal,S514551,445,445,445,4/7/2021,Tara Ubbens,Retail - Other
REN 5/30/2021 LifeScience Media - Retail,CRR Retail Renewal,S514692,445,445,445,4/7/2021,Tara Ubbens,Retail - Other
W514612 REN 4/18/2021 EMEL BRATISLAVA - Retail,CRR Retail Renewal,W514612,445,445,445,4/8/2021,Tara Ubbens,Retail - Other
"REN 3/26/2021 CreaSoft, s.r.o. - Retail",CRR Retail Renewal,S514634,445,445,445,4/8/2021,Tara Ubbens,Retail - Other
REN 4/18/2021 Johns Hopkins University Applied Physics Lab - Retail,CRR Retail Renewal,S514863,445,445,445,4/9/2021,Tara Ubbens,Retail - Other
REN 4/18/2021 DataStation - Retail,CRR Retail Renewal,S514889,445,445,445,4/12/2021,Tara Ubbens,Retail - Other
REN 4/10/2021 iTrade.net Limited - Retail,CRR Retail Renewal,S515423,295,295,295,4/16/2021,Tara Ubbens,Retail - Other
REN 5/27/2021 Alro SA - Retail,CRR Retail Renewal,S514950,445,445,445,4/12/2021,Tara Ubbens,Retail - Other
REN 5/16/2021 Alfa Software SA - Retail,CRR Retail Renewal,S514966,445,445,445,4/12/2021,Tara Ubbens,Retail - Other
REN 5/12/2021 NeoDeck Software - Retail,CRR Retail Renewal,S514961,445,445,445,4/12/2021,Tara Ubbens,Retail - Other
REN 5/26/2021 Sinapsi Informatica s.r.l. - Retail,CRR Retail Renewal,S515122,445,445,445,4/14/2021,Tara Ubbens,Retail - Other
REN 5/29/2021 Aries Computer Solutions Inc - Retail,CRR Retail Renewal,S515192,445,445,445,4/15/2021,Tara Ubbens,Retail - Other
W515160 REN 5/18/2021 Beltone Hearing care - Retail,CRR Retail Renewal,W515160,445,445,445,4/15/2021,Tara Ubbens,Retail - Other
REN 4/7/2021 personal trial use - Retail,CRR Retail Renewal,S516254,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
"REN 5/14/2021 Bc Software Integration, Llc - Retail",CRR Retail Renewal,S516037,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
W515408 REN 5/16/2021 HQLabs - Retail,CRR Retail Renewal,W515408,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
REN 5/16/2021 Healthdom - Retail,CRR Retail Renewal,S515634,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
W515523 REN 5/18/2021 O2 Centro Wellness S.L - Retail,CRR Retail Renewal,W515523,890,890,890,4/20/2021,Tara Ubbens,Retail - Other
REN 4/22/2021 Varex Imaging Corporation - Retail,CRR Retail Renewal,S515771,445,445,445,4/21/2021,Tara Ubbens,Retail - Other
W515630 REN 4/2/2021 Vercom SA - Retail,CRR Retail Renewal,W515630,445,445,445,4/21/2021,Tara Ubbens,Retail - Other
REN 4/22/2021 Cold Spring Harbor Laboratory - Retail,CRR Retail Renewal,S516453,445,445,445,4/21/2021,Tara Ubbens,Retail - Other
"W515801 REN 4/8/2021 Engineering Innovation, Inc. - Retail",CRR Retail Renewal,W515801,445,445,445,4/22/2021,Tara Ubbens,Retail - Other
REN 4/10/2021 LAR Brazil - Retail,CRR Retail Renewal,S516074,445,445,445,4/23/2021,Tara Ubbens,Retail - Other
